book_name,chapter,verse,potential_difference_verse,text,,,
Malachi,2,13,True,"And these things which I hated, ye did: ye covered with tears the altar of the Lord, and with weeping and groaning because of troubles: is it meet for me to have respect to your sacrifice, or to receive anything from your hands as welcome?",,,
Malachi,2,15,True,"And did he not do well? and there was the residue of his spirit. But ye said, What does God seek but a seed? But take ye heed to your spirit, and forsake not the wife of thy youth.",,,
Malachi,2,16,True,"But if thou shouldest hate thy wife and put her away, saith the Lord God of Israel, then ungodliness shall cover thy thoughts, saith the Lord Almighty: therefore take ye heed to your spirit, and forsake them not,",,,
Malachi,2,17,True,"ye that have provoked God with your words. But ye said, Wherein have we provoked him? In that ye say, Every one that does evil is a pleasing object in the sight of the Lord, and he takes pleasure in such; and where is the God of justice?",,,
Malachi,3,2,True,And who will abide the day of his coming? or who will withstand at his appearing? for he is coming in as the fire of a furnace and as the herb of fullers.,,,
Malachi,3,3,True,"He shall sit to melt and purify as it were silver, and as it were gold: and he shall purify the sons of Levi, and refine them as gold and silver, and they shall offer to the Lord an offering in righteousness.",,,
Malachi,3,5,True,"And I will draw near to you in judgment; and I will be a swift witness against the witches, and against the adulteresses, and against them that swear falsely by my name, and against them that keep back the hireling's wages, and them that oppress the widow, and afflict orphans, and that wrest the judgment of the stranger, and fear not me, saith the Lord Almighty.",,,
Malachi,3,6,True,"For I am the Lord your God, and I am not changed:",,,
Malachi,3,7,True,"but ye, the sons of Jacob, have not refrained from the iniquities of your fathers: ye have perverted my statutes, and have not kept them.",,,
Malachi,3,8,True,"Will a man insult God? for ye insult me. But ye say, Wherein have we insulted thee? In that the tithes and first-fruits are with you still .",,,
Malachi,3,9,True,"And ye do surely look off from me, and ye insult me.",,,
Malachi,3,10,True,"The year is completed, and ye have brought all the produce into the storehouses; but there shall be the plunder thereof in its house: return now on this behalf, saith the Lord Almighty, see if I will not open to you the torrents of heaven, and pour out my blessing upon you, until ye are satisfied.",,,
Malachi,3,15,True,"And now we pronounce strangers blessed; and all they who act unlawfully are built up; and they have resisted God, and yet have been delivered.",,,
Malachi,3,18,True,"Then shall ye return, and discern between the righteous and the wicked, and between him that serves God, and him that serves him not.",,,
Malachi,3,19,True,"For, behold, a day comes burning as an oven, and it shall consume them; and all the aliens, and all that do wickedly, shall be stubble: and the day that is coming shall set them on fire, saith the Lord Almighty, and there shall not be left of them root or branch.",,,
Micah,1,1,True,"And the word of the Lord came to Michæas the son of Morasthi, in the days of Joatham, and Achaz, and Ezekias, kings of Juda, concerning what he saw regarding Samaria and Jerusalem.",,,
Micah,1,2,True,"Hear these words, ye people; and let the earth give heed, and all that are in it: and the Lord God shall be among you for a testimony, the Lord out of his holy habitation.",,,
Micah,1,5,True,"All these calamities are for the transgression of Jacob, and for the sin of the house of Israel. What is the transgression of Jacob? is it not Samaria? and what is the sin of the house of Juda? is it not Jerusalem?",,,
Micah,1,8,True,"Therefore shall she lament and wail, she shall go barefooted, and being naked she shall make lamentation as that of serpents, and mourning as of the daughters of sirens.",,,
Micah,1,10,True,"Ye that are in Geth, exalt not yourselves, and ye Enakim, do not rebuild from the ruins of the house in derision: sprinkle dust in the place of your laughter.",,,
Micah,1,11,True,"The inhabitant of Sennaar, fairly inhabiting her cities, came not forth to mourn for the house next to her: she shall receive of you the stroke of grief.",,,
Micah,1,12,True,"Who has begun to act for good to her that dwells in sorrow? for calamities have come down from the Lord upon the gates of Jerusalem,",,,
Micah,1,15,True,"until they bring the heirs, O inhabitant of Lachis: the inheritance shall reach to Odollam, even the glory of the daughter of Israel.",,,
Micah,2,1,True,"They meditated troubles, and wrought wickedness on their beds, and they put it in execution with the daylight; for they have not lifted up their hands to God.",,,
Micah,2,2,True,"And they desired fields, and plundered orphans, and oppressed families, and spoiled a man and his house, even a man and his inheritance.",,,
Micah,2,3,True,"Therefore thus saith the Lord; Behold, I devise evils against this family, out of which ye shall not lift up your necks, neither shall ye walk upright speedily: for the time is evil.",,,
Micah,2,4,True,"In that day shall a parable be taken up against you, and a plaintive lamentation shall be uttered, saying, We are thoroughly miserable: the portion of my people has been measured out with a line, and there was none to hinder him so as to turn him back; your fields have been divided.",,,
Micah,2,7,True,"who says, The house of Jacob has provoked the Spirit of the Lord; are not these his practices? Are not the Lord's words right with him? and have they not proceeded correctly?",,,
Micah,2,8,True,Even beforetime my people withstood him as an enemy against his peace, they have stripped off his skin to remove hope in the conflict of war.,,
Micah,2,9,True,The leaders of my people shall be cast forth from their luxurious houses, they are rejected because of their evil practices, draw ye near to the everlasting mountains.,
Micah,2,10,True,"Arise thou, and depart; for this is not thy rest because of uncleanness: ye have been utterly destroyed;",,,
Micah,2,11,True,"ye have fled, no one pursuing you: thy spirit has framed falsehood, it has dropped on thee for wine and strong drink. But it shall come to pass, that out of the dropping of this people,",,,
Micah,2,12,True,"Jacob shall be completely gathered with all his people : I will surely receive the remnant of Israel; I will cause them to return together, as sheep in trouble, as a flock in the midst of their fold: they shall rush forth from among men through the breach made before them:",,,
Micah,2,13,True,"they have broken through, and passed the gate, and gone out by it: and their king has gone out before them, and the Lord shall lead them.",,,
Micah,3,1,True,"And he shall say, Hear now these words, ye heads of the house of Jacob, and ye remnant of the house of Israel; is it not for you to know judgment?",,,
Micah,3,3,True,"even as they devoured the flesh of my people, and stripped their skins off them, and broke their bones, and divided them as flesh for the caldron, and as meat for the pot,",,,
Micah,3,4,True,"thus they shall cry to the Lord, but he shall not hearken to them; and he shall turn away his face from them at that time, because they have done wickedly in their practices against themselves.",,,
Micah,3,5,True,"Thus saith the Lord concerning the prophets that lead my people astray, that bite with their teeth, and proclaim peace to them; and when nothing was put into their mouth, they raised up war against them:",,,
Micah,3,7,True,"And the seers of night-visions shall be ashamed, and the prophets shall be laughed to scorn: and all the people shall speak against them, because there shall be none to hearken to them.",,,
Micah,4,1,True,"And at the last days the mountain of the Lord shall be manifest, established on the tops of the mountains, and it shall be exalted above the hills; and the peoples shall hasten to it.",,,
